folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,177.mp3,66.951875,0.15538876,0.08097793426003344,3.7340253727024075e-06,55.864,11.087875000000004,0.8343903736825892,18,3.1035555555555554
대출 사기형,178.mp3,103.6539375,0.025950478,0.10953067732445988,0.0,78.132,25.521937499999993,0.7537774433315667,27,2.893777777777778
대출 사기형,179.mp3,556.9770625,0.15104821,0.11763474048998908,5.947282613635459e-06,392.6910625,164.286,0.7050399180486898,168,2.337446800595238
대출 사기형,18.mp3,78.9014375,0.13418934,0.08363133141980941,0.0,74.7114375,4.189999999999998,0.9468957710688097,16,4.66946484375
대출 사기형,180.mp3,40.707,0.08777584,0.13370812978692065,0.0,31.028,9.679000000000002,0.7622276266981108,11,2.8207272727272725
대출 사기형,181.mp3,383.339,0.0645996,0.11465984974958264,0.0,342.045,41.29399999999998,0.892278114149617,92,3.7178804347826087
대출 사기형,182.mp3,103.6016875,0.04685717,0.06547598223247375,0.0,92.2996875,11.301999999999992,0.8909091128462556,26,3.549987980769231
대출 사기형,183.mp3,83.382875,0.05040557,0.15828612906513814,0.0,63.096875,20.286,0.7567126343388855,24,2.629036458333333
대출 사기형,184.mp3,103.6016875,0.04685717,0.06547598223247375,0.0,92.2996875,11.301999999999992,0.8909091128462556,26,3.549987980769231
대출 사기형,185.mp3,83.382875,0.05040557,0.15828612906513814,0.0,63.096875,20.286,0.7567126343388855,24,2.629036458333333
대출 사기형,19.mp3,117.5394375,0.17009802,0.11996754006192162,0.0,104.36,13.179437500000006,0.8878722088490512,22,4.743636363636363
대출 사기형,2.mp3,103.6016875,0.04685717,0.06547598223247375,0.0,92.2996875,11.301999999999992,0.8909091128462556,26,3.549987980769231
대출 사기형,20.mp3,137.1603125,0.063194096,0.11686345984225566,0.0,124.2663125,12.894000000000005,0.9059932150562867,24,5.177763020833333
대출 사기형,21.mp3,392.4869375,0.035647027,0.09394549561542068,0.0,348.192,44.2949375,0.8871429001379186,112,3.108857142857143
